올리뷰,강남구,cut********,다양하고 맛있어요 빵을먹어야함 꼭,5.0,positive
올리뷰,강남구,ddkim,국수와 국밥을 고민하시면 국수를 추천합니다국수에 양념이 되어 있는것 같아요 국물도 더 진한것 같고요ㅋㅋ맛잇게 먹고 갑니다,5.0,positive
올리뷰,강남구,제로,맛있어요 빵이랑 커피 ,5.0,positive
올리뷰,강남구,쪼이,항상 사람 많음 맛있음,5.0,positive
올리뷰,강남구,bonvie,너무 늦게갔는지 빵이 거의다 품절이라 아수웠어요,4.0,positive
올리뷰,강남구,문래동,소소,4.0,positive
올리뷰,강남구,sha*******,넝수 비싸요,3.0,negative
올리뷰,강남구,쟈스민,직원들 너무 불친절 합니다 비싸게 팔면서 왜이리 불친절하신지 기분 나빠져요,3.0,negative
올리뷰,강남구,이성아,그냥,3.0,negative
올리뷰,강남구,cge****,좋아요 맛있어요 추천합니다 만족해요,5.0,positive
올리뷰,강남구,amr**,커피가 맛나요,5.0,positive
올리뷰,강남구,kud***,맛있어요,5.0,positive
올리뷰,강남구,har,맛있네요,4.0,positive
올리뷰,강남구,lov********,굳 맛나요,4.0,positive
올리뷰,강남구,bong,지난번에 먹었던 갈릭크로와상을 잊지못해 재방문 빵은 솔드아웃이였지만 케이크와 수제카라멜라떼  감자스프 얌얌,5.0,positive
올리뷰,강남구,egm*****,직원분은 약간 불친절했던게 아쉬운점이구여 크로아상은 종류별로 샀는데 맛있네요,5.0,positive
올리뷰,강남구,뚱이맘3232,크로아상이 겉은 바삭하구 속은 촉촉하니 맛있어요,5.0,positive
올리뷰,강남구,꾸리별,커피 베이커리 맛 괜찮은데 불친절 ㅠ,4.0,positive
올리뷰,강남구,sli****,오잉,4.0,positive
올리뷰,강남구,현태환,문래동 핫 플레이스 인더스트리얼 인테리어가 돋보이는 러스트베이커리,4.0,positive
올리뷰,강남구,채채,빵이 너무 맛없어요남직원들도 불친절쓰ㅠ,2.0,negative
올리뷰,강남구,onl********,크로와상 맛집 ,5.0,positive
올리뷰,강남구,song07,크로와상 기본 아몬드 다 맛있어요,5.0,positive
올리뷰,강남구,꼼치,추천합니다,5.0,positive
올리뷰,강남구,수진,굿,5.0,positive
올리뷰,강남구,히딘,굿,5.0,positive
올리뷰,강남구,응,굿,5.0,positive
올리뷰,강남구,잉,굿,5.0,positive
올리뷰,강남구,동급최강,좋아요,4.0,positive
올리뷰,강남구,외유내강,좋아여 ,4.0,positive
올리뷰,강남구,Adorable,네네 그냥 그럽니다,3.0,negative
올리뷰,강남구,rkdis,좋아요,3.0,negative
모자족발 보정점,용인시,다베어,반반 족발 먹었는데 맛있어요 잡내도 안나고 특히 양념이 달짝지근해서 밥비벼먹고 싶었어요ㅠㅠ 막국수 서비스라 기대 안했는데 막국수도 맛있 국물 자작하고 채소도 많아서 상큼하니 좋았어유,5.0,positive
모자족발 보정점,용인시,jin******,포장깔끔하고 맛있어요,4.0,positive
모자족발 보정점,용인시,dan******,완전 맛있어요 대박입니당,5.0,positive
모자족발 보정점,용인시,soo*********,너무 맛있어요,4.5,positive
모자족발 보정점,용인시,따오,맛있어요 재난기금으로 결제했어요,4.5,positive
모자족발 보정점,용인시,zinzin,배달로먹었어요 냉채족발 맛있어요 막국수에 주먹밥도있어서 배터질거같아요,5.0,positive
모자족발 보정점,용인시,choi,맛있었어요,4.0,positive
모자족발 보정점,용인시,쏘그린,양도 많고 막국수 맛있어요,4.0,positive
모자족발 보정점,용인시,프리홀릭,배달이 되서 좋아요,3.0,negative
모자족발 보정점,용인시,샤브레,막국수 맛있어요 양도 적당,3.0,negative
모자족발 보정점,용인시,AnNa,역시 맛잇어요,4.0,positive
모자족발 보정점,용인시,kitten,집앞 족발 집 중에 최애 하는 족발집입니다,5.0,positive
모자족발 보정점,용인시,눌쓰,맛있어요,5.0,positive
모자족발 보정점,용인시,ho9*****,족발 보다 보쌈이 더 맛있는거 같습니다,4.0,positive
모자족발 보정점,용인시,어느날 훌쩍,자주 포장해다먹어요 늘 맛있어요 보쌈보다 족발이 맛있어요,5.0,positive
모자족발 보정점,용인시,고복수,나쁘지 않아요 이정도면 훌륭하지만 이프로 먼가,4.0,positive
모자족발 보정점,용인시,다리사랑,대자 3명 먹음 딱 막국수 1인  좋아요,4.0,positive
모자족발 보정점,용인시,파이리,괜춘해용,4.0,positive
모자족발 보정점,용인시,이지정,맛있어요,5.0,positive
모자족발 보정점,용인시,Yihwa,맛있고 서비스도 좋고 배달비도 없고 좋아요,5.0,positive
모자족발 보정점,용인시,황금빛소원,모자족발,3.0,negative
울라레스토랑,마포구,mom****,뷰도 좋고 맛도 좋고 예전부터 좋아하던 곳인데 리뉴얼되고서는 오랜만에 와보았어요 가격은 좀더 비싸진거 같지만 ㅎㅎ 맛도 더 좋아졌네요 소프트크랩로제스파게티랑 샥수카를 타코 토마토소스  무쇠에 익힌 소고기 주문했어요 소고기도 야들야들 부드럽게 익혀지고 특히 로제스파게티는 버섯 새우 재료도 풍부하고 너무 맛있었어요 ,4.0,positive
울라레스토랑,마포구,도리도리,한강뷰 끝내주는 곳,4.0,positive
울라레스토랑,마포구,바쁘게,가성비 너무 좋고 뷰가 너무 좋아요 음식은 맛있고 양도 적당해서 뭐 하나 빠지지 않네요 2인에 샐러드까지 3개시키면 배부를거구요 2개시키면 딱 적당히 먹은 정도일거에요 한강뷰레스토랑중 가성비 최고라고 생각합니다 주말에 이용시간이 두시간으로 제한되어있는건 어쩔 수 없지만 아쉽네요 제한시간이 다 되었을때 응대는 좀 아쉬웠어요  직원들이 엄청 바빠보여서 주문이나 부르는게어려웠어요 ㅅ,4.0,positive
울라레스토랑,마포구,rhe******,맛나게 잘 다녀왔습니다 ㅎㅎ 음식양은 살짝 아쉬웠어용,5.0,positive
울라레스토랑,마포구,ABC,맛있어요,4.0,positive
울라레스토랑,마포구,dng******,로제파스타 청량고추가 들어가서 느끼하지않고  스페어립 진심 부드러움,5.0,positive
울라레스토랑,마포구,바바루,스페어립이 부드러우면서 맛있게 먹었어요 야경도 멋지네요,5.0,positive
울라레스토랑,마포구,hiya,오랫만의 주말 외출인데  좋은시간 보냈습니당,4.0,positive
울라레스토랑,마포구,모세,음식 퀄리티가 정말 좋고 분위기나 한강뷰도 장난없네요 여자친구가 정말 맘에들어했습니다,5.0,positive
울라레스토랑,마포구,끼룩,한강뷰라서 좋았지만 코스로 주문했는데 다른사람들과 식사속도 맞춰야되고 눈치줘서 체하는줄알았네요 음식맛은 그냥그렇네요 식사시간이 짧아서 아쉬웠습니다,2.0,negative
울라레스토랑,마포구,이준서,좋은 시간 보내고 왔습니다,5.0,positive
울라레스토랑,마포구,serena,야경 진짜 끝내주네요 봉골레 추천이여,5.0,positive
울라레스토랑,마포구,승리,처음이자 마지막 방문이 되겠네요 한강조망 하나로 버티는듯 값비싼 음식을 편안하지 않은 기분으로 먹게하는 분위기  1시간도 안되어서 식사 끝냈고 커피를 주문하려하니 윗층에 카페가 있다며 자리이동을 권유하는 뉘앙스 주문하려다 말고 잠시 생각했으나 더이상 그 손타는 커피마시기 싫어서 9층으로 올라감 와 욕나오는 거 참았음 추운 다락방에 난로 하나 놓고 셀프로 비싼 커피값을 벌어대다니 자리 빨리 회전해서 돈을 벌고 싶으면 윗층에 무료자판기 한 대 갖다놓고 손님 올려보내야지   불친절한 매너에 바가지에  좋은 날 아이들 기분 망가뜨리지 않으려고 최대한의 인내심 발휘했음,1.0,negative
울라레스토랑,마포구,roh**,가격대비 엄청 맛있다곤 못하지만 나쁘지도 않다 이 레스토랑은 전망값이니까,4.0,positive
울라레스토랑,마포구,JY 둘리,뷰가 넘 좋은 분위기 있는 레스토랑 강추,5.0,positive
울라레스토랑,마포구,ABC,이번엔 창가자리 아니었지만 그래도 뷰가 나쁘지 않았어요 음식도 맛있고 직원분들도 친절하셨습니다 다음 기념일에 또 올게요,5.0,positive
울라레스토랑,마포구,쭈탱,제일 중요한 음식도 너무 맛있고 야경도 너무 이뻐서 눈도 입도 즐거운 시간이였어요 같이 간 남자친구도 너무 좋아했습니당ㅎㅎㅎ 그리구 직원분이 너무 예쁘신데 친절하셔서 더 좋았어요,5.0,positive
울라레스토랑,마포구,ehd*****,예약할때부터 기대하고 방문했어요 식전빵부터 맛있더니 음식들도 정말 맛있고 야경도 이쁘고 좋더라구요 다시 방문하고싶어지는 레스토랑이네요ㅎㅎ 그리고 직원들도 친절하고 서비스도 좋아서 진짜 무한감동 음식맛 경치 직원들의 친절함에 기분좋게 먹고갑니당,5.0,positive
울라레스토랑,마포구,fka****,맛도 있었고 분위기도 좋고 특히 직원분들이 친절하셔서 만족했어요 중간에 그릇이 깨졌었는데 깨트린 직원분이 직접오셔서 사과도 하시고 다친데 없는지 하나하나 체크하시더라구요대처 부분도 빠르시고 응대하실때도 친절하셔서 만족입니닷 다음에 또 올거에요,5.0,positive
울라레스토랑,마포구,hae****,최악의 레스토랑 처음으로 리뷰남김 1 2주전에 네이버로 예약하고 기다림 일주일 넘게 확정 안됨 2 1주후 매장으로 전화하니 예약 들어온거 없는데요만 반복  그럼 지금 전화로 예약하세요 아니면 다시 네이버로 예약하든가 라는 말 들음 3 예약일날 방문하니 예약 안되어있음 4 예약한거 맞나며 어찌해야할지 모르겠다는 반응 보이길래 통화내역까지 보여주며 인증함  5 끝까지 먼저 실수에 대한 사과 안하고 그럼 저쪽으로 앉으세요 하면서 자리 안내  서비스에 대한 말 계속 나오는거보니 한두번이 아닌것 같은데 글쎄요 저는 같이 간 일행한테 너무 미안했습니다,1.0,negative
울라레스토랑,마포구,hyu*******,한걍 뷰 맛집이라던데 진심 뷰맛집 ㅇㅇ 음식 양도 생각보다 많아서 너무 배불렀음 샐러드 먹을거면 살치살스테이크샐러드 추천 해산물도 많이 주고 정말 맛있었음 그리고 직원분들이 음식설명이나 안내를 친절하게 잘해주셔서 기분좋았음 나중에 다시한번 가고픈 곳,5.0,positive
울라레스토랑,마포구,lsm****,저번에 방문하고 맛도 서비스도 너무 좋았던 기억에 지인과 함께 재방문 했습니다 여전히 음식은 너무 맛있었고 전보다 더 빨리 예약해서 좋은자리에 앉아서 여전히 너무 좋은 뷰 보다 갑니다 다녀온지 시간이 꽤 지났는데 직원분들이 기억해주셔서 기분이 너무 좋았었네요  다음에도 방문할게요,5.0,positive
울라레스토랑,마포구,진강,처음 가본곳인데 괜찮아여 뷰도 멋지고 음식도 좋고 특별한날 방문 추천합니다,5.0,positive
울라레스토랑,마포구,이준서,처음갔는데 분위기 좋고 음식도 맛있습니당 ㅎ,5.0,positive
울라레스토랑,마포구,쁨,랍스타빠에야 맛집 야경맛집 인증,5.0,positive
울라레스토랑,마포구,ABC,분위기도 좋고 야경도 예쁘고 맛있었습니다 다음에 또 방문할게요ㅎㅎ,5.0,positive
울라레스토랑,마포구,모세,음식도 너무맛있고 인테리어도 예쁘고 무엇보다 전망이 너무 예뻣어요,5.0,positive
울라레스토랑,마포구,852**,처음 가봤는데 분위기 괜찮네요,5.0,positive
울라레스토랑,마포구,lsm****,음식도 괜찮고 뷰도 멋진곳이네여 ㅋ,4.0,positive
울라레스토랑,마포구,바바루,지인소개로 알게되었는데 음식도 맛있고 분위기나 전망이 너무좋았습니다 ,5.0,positive
울라레스토랑,마포구,hiya,오랫만의 외출이라 기분좋게 갔습니다 정말 한강뷰가 좋더군요 일주일전에  예약한건데 예약하길 잘했어요 ㅋ  음식도 맛있고 뷰도 좋고 분위기 좋아요 예약하고 가는걸 추천합니당,5.0,positive
울라레스토랑,마포구,dud****,오랜만에 남자친구랑 분위기 내볼라고 선 예약 후 방문했는데 매장 분위기도 너무 좋고 맛도 좋았습니다 다음에 또 가고싶어지네요ㅎㅎ,4.0,positive
울라레스토랑,마포구,모에피,전망만 좋다,3.0,negative
울라레스토랑,마포구,오아시스,매장 분위기도 너무 좋고 특히 봉골레 파스타가 너무 맛있었어요 다음에 또 올게요,5.0,positive
울라레스토랑,마포구,lll,소스 하나부터 모든걸 수제로 만든다해서 정말 놀랐습니다 너무 맛있게 먹었고 로제파스타는 매콤하면서도 크랩이 잘어울려서 또 먹으러 오고싶네요,5.0,positive
울라레스토랑,마포구,유지원,한강뷰가 보이는 것도 너무 좋았고 음식도 너무 맛있고 깔끔했어요  재방문 의사 너무너무 있습니다ㅎㅎ,5.0,positive
울라레스토랑,마포구,김보미,한강뷰 보면서 맛있는 음식을 먹을 수 있어서 너무 좋았습니다 자주 가는 곳인데 친구들 데려갈때마다 모두들 만족하는 곳이라서 별점 다섯개 드립니당 ,5.0,positive
울라레스토랑,마포구,디토,특별한 날에 방문하기 딱 좋네요 분위기 음식 가격 다 만족스럽습니다  한강이 보이는  창가자리는 방문 1주일 이전에 전화로 예약 하시면 되구요 예약금 받습니다 ,5.0,positive
울라레스토랑,마포구,kor******,이렇게 최악인 곳 정말 오랜만이네요후기를 반드시 남기고 싶을정도로 최악입니다   주말은 코스만 된다고 해서 8만원 주고 30분에 메뉴 하나씩 나오는데 만석이라 어쩔수없다는 말만 반복하고 음식 하나하나 모두 짜고 심지어 커피도 벨을 네번 눌렀을때 한참후에 가져다 주고 결제도 시스템 문제로 한참을 기다리는동안 양해말도 34만원을 결제할때 결제선택 질문도 배웅인사도 한마디 없는 곳   뷰만 좋고 음식도 서비스도 마인드도 언짢은 곳이라 평생 기억에 남을듯합니다 ,1.0,negative
울라레스토랑,마포구,Simpler, 한강이 내려다보이고 음식도 만족스러웠습니다 분위기 좋았습니다,4.0,positive
바이산코리아,성동구,써니텐,공간넓어서 좋아요 단체로 가기도 좋고 커플끼리 가기도 좋요 카페공간 자체 갤러리같은 느낌의 인테리어도 너무 힙하네요 루프탑도 있어서 넘 좋아여 성수동 카페 어디로 갈지 고민하고 계신다면 추천이에요,5.0,positive
바이산코리아,성동구,이재호,ㅎㅎ,4.0,positive
바이산코리아,성동구,우기,분위기도 좋구 음식도 맛있어요,4.5,positive
바이산코리아,성동구,ㅓㅗㅓ,비싼데 분위기 좋아료,3.0,negative
바이산코리아,성동구,ㅓㅗㅓ,비싼데 분위기굿,3.0,negative
바이산코리아,성동구,Hercules,개인적으로 성수 카페 3대장 중 최고인듯 아주 좋아요 추천,5.0,positive
바이산코리아,성동구,잼잼이,검색을 통해 인기있는 맛집인거같아서 방문했어요예상대로 사람들이 많더라구요갤러리카페이기도한데 전체적인 분위기는 펍 느낌이 많이 났구요 천고도 높고 넓어서 시원시원한 느낌이 좋았지만 주문한 오레오케이크와 아메리카노생딸기우유가 다 실망스러웠네요 ㅠㅠ 음식에 좀더 신경을써야되지않을까싶어요,1.5,negative
바이산코리아,성동구,알라,무드 끝판왕,5.0,positive
바이산코리아,성동구,지니블라썸,맛있어요 ,5.0,positive
바이산코리아,성동구,HHhHHHHHh,좋아요굿 ,3.0,negative
바이산코리아,성동구,툐툐,엄청 넓고 디자인 가득 넘 좋아요,5.0,positive
바이산코리아,성동구,Dalmoon,케잌은 이뻐요  노래가 시끄럽네요 ㅠ ,3.0,negative
바이산코리아,성동구,simso,분위기 좋음,5.0,positive
바이산코리아,성동구,first,좋아요,5.0,positive
바이산코리아,성동구,jeo********,사람 없을땐 분위기 좋아요 ,4.0,positive
바이산코리아,성동구,김태현,친절해요 ,5.0,positive
바이산코리아,성동구,Blanche,분위기가 좋아요,5.0,positive
바이산코리아,성동구,랄라리요,구경할 거리가 많아서 좋았어요 근데 커피는 노맛,3.0,negative
바이산코리아,성동구,wwm****,굿,5.0,positive
바이산코리아,성동구,안젤,굿,4.0,positive
바이산코리아,성동구,면이,아메리,5.0,positive
바이산코리아,성동구,멍멍훈,굿굿,5.0,positive
바이산코리아,성동구,별명,빵이 맛있진않더라고요 음료도요,2.0,negative
바이산코리아,성동구,지조청순,ㅎㅎㅎ,5.0,positive
바이산코리아,성동구,수애,ㅎ,5.0,positive
바이산코리아,성동구,Lucia,공간이 좋았어요 당근케이크가 맛있네요,5.0,positive
바이산코리아,성동구,박준형,바이산,5.0,positive
바이산코리아,성동구,박준형,추천합니다 ,5.0,positive
바이산코리아,성동구,가니,맛있어요,5.0,positive
바이산코리아,성동구,우기부기,최고에여 맛있어요,5.0,positive
바이산코리아,성동구,가니,넓고 쾌적해요,5.0,positive
